Filename,Source,Start_DateTime_GMT,End_DateTime_GMT,EncounterCount,EncounterNumber,SamplingRate,NumChannels,EncounterID,CruiseID,DataProvider,KnownSpecies,GeographicLocation,ClassifiedSpecies,FREQMAX,FREQMIN,DURATION,FREQBEG,FREQEND,FREQRANGE,DCMEAN,DCSTDDEV,FREQMEAN,FREQSTDDEV,FREQMEDIAN,FREQCENTER,FREQRELBW,FREQMAXMINRATIO,FREQBEGENDRATIO,FREQQUARTER1,FREQQUARTER2,FREQQUARTER3,FREQSPREAD,DCQUARTER1MEAN,DCQUARTER2MEAN,DCQUARTER3MEAN,DCQUARTER4MEAN,FREQCOFM,FREQSTEPUP,FREQSTEPDOWN,FREQNUMSTEPS,FREQSLOPEMEAN,FREQABSSLOPEMEAN,FREQPOSSLOPEMEAN,FREQNEGSLOPEMEAN,FREQSLOPERATIO,FREQBEGSWEEP,FREQBEGUP,FREQBEGDWN,FREQENDSWEEP,FREQENDUP,FREQENDDWN,NUMSWEEPSUPDWN,NUMSWEEPSDWNUP,NUMSWEEPSUPFLAT,NUMSWEEPSDWNFLAT,NUMSWEEPSFLATUP,NUMSWEEPSFLATDWN,FREQSWEEPUPPERCENT,FREQSWEEPDWNPERCENT,FREQSWEEPFLATPERCENT,NUMINFLECTIONS,INFLMAXDELTA,INFLMINDELTA,INFLMAXMINDELTA,INFLMEANDELTA,INFLSTDDEVDELTA,INFLMEDIANDELTA,INFLDUR,STEPDUR,FREQPEAK,BW3DB,BW3DBLOW,BW3DBHIGH,BW10DB,BW10DBLOW,BW10DBHIGH,RMSSIGNAL,RMSNOISE,SNR,NCROSSINGS,SWEEPRATE,MEANTIMEZC,MEDIANTIMEZC,VARIANCETIMEZC,WHALETRAIN,CLICKTYPE,ICI,OFFLINEEVENTID,Lat,Long,Classifier,Species1,Species2,Species3,Species4,Species5,Species6,Species7,Species8,Species9,Species10,Species11,Species12,Species_List,Var106
sel.276.ch02.230221.142827.70.C.92.274.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter33-sel-Channel0-20230221_142824.wav,28:24.0,28:24.7,33,274b,95703,null,null,null,null,null,null,Ambig,12710.55469,6355.277344,0.68,7102.957031,12710.55469,6355.277344,0.738530843,0.152275915,7127.782333,676.951606,7009.49707,9532.916016,0.666666667,2,0.558823529,6916.037109,6916.037109,7009.49707,186.9199219,0.597873726,0.810429508,0.83983787,0.70946964,0.542067773,1,0,1,7916.237411,18478.22925,38092.01438,-20958.95255,-1.817457924,0,0,1,2,1,0,11,12,9,5,8,6,48.55072464,36.23188406,15.2173913,34,0.113,0.006,18.83333333,0.019454545,0.01847649,0.016,50,1.470588235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.086666667,0.109333333,0.14,0,0.050666667,0.064,0.172,0.104,0.273333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.934.ch02.230221.150147.52.C.613.1837.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter77-sel-Channel0-20230221_162137.wav,21:37.0,21:37.6,77,1837b,95703,null,null,null,null,null,null,Ambig,12990.93457,6355.277344,0.605,6355.277344,12990.93457,6635.657227,0.707503782,0.170153372,7555.5,884.1577689,7289.876953,9673.105957,0.685990338,2.044117647,0.489208633,7196.416992,7289.876953,7663.716797,373.8398438,0.544646144,0.768702515,0.765984055,0.754313089,0.467299805,1,0,1,11384.1558,17729.03557,37383.98438,-17070.74797,-2.189944134,2,1,0,2,1,0,15,12,8,5,10,3,53.84615385,31.53846154,14.61538462,33,0.09,0.005,18,0.01671875,0.016691188,0.011,54.54545455,1.652892562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.085333333,0.076,0.138666667,0,0.048,0.050666667,0.172,0.12,0.309333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.2873.ch02.230221.174156.06.C.957.2860.U.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter143-sel-Channel0-20241110_171436.wav,14:36.0,14:36.8,143,2860b,95703,null,null,null,null,null,null,Ambig,10093.67578,6355.277344,0.744,7009.49707,10093.67578,3738.398438,0.666746419,0.159607782,7291.212095,521.7482329,7196.416992,8224.476563,0.454545455,1.588235294,0.694444444,6916.037109,7009.49707,7383.336914,467.2998047,0.669031082,0.673852146,0.629048448,0.69581938,0.588797754,0,0,0,4122.291871,14963.51927,24564.14582,-20929.59178,-1.173656232,0,0,1,2,1,0,11,10,6,6,7,5,52.59259259,34.81481481,12.59259259,28,0.102,0.005,20.4,0.026185185,0.024735582,0.016,37.6344086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.126666667,0.274666667,0.076,0,0.044,0.089333333,0.189333333,0.058666667,0.141333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.3301.ch02.230221.144710.68.C.198.592.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter151-sel-Channel0-20241110_171932.wav,19:32.0,19:32.6,151,592b,95703,null,null,null,null,null,null,Ambig,11869.41504,6448.737305,0.578,6635.657227,11869.41504,5420.677734,0.661279341,0.171456824,7150.973158,729.6812899,7009.49707,9159.076172,0.591836735,1.84057971,0.559055118,7009.49707,7009.49707,7102.957031,186.9199219,0.651107443,0.700201199,0.678415764,0.615769695,0.64487373,1,0,1,9745.714622,18053.2667,38490.89722,-17944.3125,-2.145019333,2,1,0,2,1,0,14,11,2,5,5,2,47.58064516,36.29032258,16.12903226,28,0.091,0.005,18.2,0.020814815,0.018983874,0.011,48.44290657,1.730103806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.057333333,0.104,0.141333333,0,0.036,0.054666667,0.213333333,0.125333333,0.268,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.2393.ch02.230221.163217.36.C.877.2393.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter120-sel-Channel0-20241110_170011.wav,00:11.9,00:12.5,120,2393b,95703,null,null,null,null,null,null,Ambig,12897.47461,6729.117188,0.573,6729.117188,12897.47461,6168.357422,0.611163641,0.178550634,7466.412435,777.0549478,7289.876953,9813.295898,0.628571429,1.916666667,0.52173913,7102.957031,7196.416992,7570.256836,467.2998047,0.556074006,0.496035339,0.692161963,0.70593361,0.345801855,1,0,1,10337.99434,17849.72952,35905.79112,-19137.03962,-1.876245847,2,1,0,2,1,0,9,10,7,1,6,2,53.27868852,30.32786885,16.39344262,22,0.086,0.005,17.2,0.02652381,0.022881475,0.016,38.39441536,1.745200698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.082666667,0.089333333,0.144,0,0.046666667,0.045333333,0.176,0.121333333,0.294666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.870.ch02.230221.171601.78.C.290.868.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter34-sel-Channel0-20230221_171708.wav,17:08.0,17:08.5,34,868b,95703,null,null,null,null,null,null,Ambig,9626.375977,6542.197266,0.45,7289.876953,9626.375977,3084.178711,0.765791072,0.273463789,7104.05656,458.8779657,7009.49707,8084.286621,0.38150289,1.471428571,0.757281553,7102.957031,7009.49707,6916.037109,186.9199219,0.704507873,0.608786994,0.831543887,0.921243782,0.373839844,0,0,0,5597.531107,15690.57111,31932.15332,-22310.93052,-1.431233596,0,0,1,2,1,0,7,7,4,1,4,1,49.05660377,32.0754717,18.86792453,16,0.096,0.005,19.2,0.0282,0.026764048,0.011,35.55555556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.12,0.298666667,0.106666667,0,0.030666667,0.110666667,0.152,0.070666667,0.110666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.2488.ch02.230221.163439.71.C.972.2488.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter78-sel-Channel0-20241110_115607.wav,56:07.0,56:07.3,78,2488b,95703,null,null,null,null,null,null,Ambig,9345.996094,6542.197266,0.241,6542.197266,9345.996094,2803.798828,0.704544836,0.222914105,7409.749512,565.8125842,7196.416992,7944.09668,0.352941176,1.428571429,0.7,7009.49707,7289.876953,7476.796875,443.9348145,0.679972643,0.641768044,0.732549616,0.771829858,0.280379883,0,0,0,12011.33572,19765.051,32498.57733,-17445.85938,-1.862824675,2,1,0,2,1,0,2,2,2,1,1,2,64.86486486,24.32432432,10.81081081,7,0.097,0.01,9.7,0.031333333,0.033625387,0.0165,29.04564315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.145333333,0.269333333,0.105333333,0,0.036,0.090666667,0.134666667,0.06,0.158666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.744.ch02.230221.155727.16.C.250.742.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter25-sel-Channel0-20230221_160102.wav,01:02.0,01:02.3,25,742b,95703,null,null,null,null,null,null,Tt,11775.95508,6822.577148,0.289,7102.957031,11775.95508,4953.37793,0.679720349,0.1730926,7517.579403,885.5005715,7196.416992,9299.266113,0.532663317,1.726027397,0.603174603,7196.416992,7102.957031,7383.336914,373.8398438,0.482292142,0.701989274,0.706791594,0.839199771,0.532721777,1,0,1,17088.99727,26352.57717,45112.40422,-19239.74287,-2.34475089,0,0,1,2,1,0,5,5,2,0,2,0,64.44444444,24.44444444,11.11111111,10,0.08,0.005,16,0.030888889,0.024700427,0.028,34.60207612,3.460207612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.029333333,0.038666667,0.188,0,0.050666667,0.010666667,0.105333333,0.173333333,0.404,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.1152.ch02.230221.144213.94.C.384.1150.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter55-sel-Channel0-20241110_114240.wav,42:40.3,42:40.7,55,1150b,95703,null,null,null,null,null,null,Pc,8785.236328,6448.737305,0.374,7383.336914,8785.236328,2336.499023,0.670138756,0.214385852,7026.609458,424.8677486,6916.037109,7616.986816,0.306748466,1.362318841,0.840425532,6729.117188,6916.037109,6916.037109,280.3798828,0.569169808,0.632381183,0.847577793,0.629149032,0.317763867,0,0,0,3760.650809,14931.34138,26168.78906,-22998.48058,-1.137848606,0,0,1,2,1,0,5,5,4,3,4,3,49.38271605,35.80246914,14.81481481,14,0.064,0.005,12.8,0.026307692,0.020576624,0.02,37.43315508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.078666667,0.406666667,0.094666667,0,0.029333333,0.089333333,0.130666667,0.084,0.086666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.724.ch02.230221.145928.07.C.549.1645.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter70-sel-Channel0-20230221_154305.wav,43:05.0,43:05.5,70,1645b,95703,null,null,null,null,null,null,Ambig,11962.875,6729.117188,0.524,6822.577148,11962.875,5233.757813,0.614684352,0.143501491,7648.612157,889.3197414,7383.336914,9345.996094,0.56,1.777777778,0.5703125,7102.957031,7289.876953,7757.176758,654.2197266,0.571345036,0.614513252,0.606250378,0.668793093,0.439261816,0,0,0,10061.2509,18199.2611,33774.75824,-19938.125,-1.693978659,1,0,0,2,1,0,9,11,7,1,5,3,58,30,12,24,0.129,0.005,25.8,0.022347826,0.028261134,0.011,45.80152672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.062666667,0.094666667,0.174666667,0,0.048,0.068,0.221333333,0.101333333,0.229333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.579.ch02.230221.143545.59.C.193.577.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter58-sel-Channel0-20230221_144257.wav,42:57.1,42:57.5,58,577b,95703,null,null,null,null,null,null,Tt,13084.39453,6168.357422,0.337,6168.357422,13084.39453,6916.037109,0.670628799,0.229207844,7612.605881,1007.823798,7336.606934,9626.375977,0.718446602,2.121212121,0.471428571,7102.957031,7383.336914,7663.716797,560.7597656,0.550138926,0.559512912,0.702659198,0.891541841,0.700949707,1,0,1,21153.88156,26988.9479,54160.68315,-20422.7322,-2.651980284,2,1,0,2,1,0,6,4,5,2,6,1,61.11111111,26.38888889,12.5,13,0.128,0.005,25.6,0.0245,0.033085289,0.016,38.57566766,2.96735905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.062666667,0.032,0.172,0,0.086666667,0.02,0.078666667,0.110666667,0.437333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.2195.ch02.230221.162947.11.C.741.2193.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter101-sel-Channel0-20241110_164743.wav,47:43.5,47:44.1,101,2193b,95703,null,null,null,null,null,null,Ambig,12617.09473,6448.737305,0.593,6448.737305,12617.09473,6168.357422,0.707544963,0.168875915,7551.898629,913.6382673,7289.876953,9532.916016,0.647058824,1.956521739,0.511111111,7009.49707,7289.876953,7570.256836,490.6647949,0.667636649,0.662805778,0.76342891,0.738851916,0.691603711,0,0,0,10452.60052,17585.38776,34580.18555,-17211.72573,-2.009106239,2,1,0,2,1,0,13,11,6,4,7,3,54.7008547,32.47863248,12.82051282,31,0.101,0.004,25.25,0.018333333,0.018447191,0.0135,52.27655987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.090666667,0.109333333,0.16,0,0.061333333,0.085333333,0.198666667,0.081333333,0.213333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.1113.ch02.230221.171808.35.C.371.1111.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter87-sel-Channel0-20241110_163648.wav,36:48.1,36:48.7,87,1111b,95703,null,null,null,null,null,null,Ambig,10280.5957,6168.357422,0.583,6916.037109,10280.5957,4112.238281,0.673655184,0.1340542,7005.24889,562.9542621,6822.577148,8224.476563,0.5,1.666666667,0.672727273,6729.117188,6822.577148,7102.957031,186.9199219,0.626961064,0.627277372,0.659844875,0.783984534,0.401877832,0,0,0,5908.106749,18128.53764,29111.04709,-20182.22677,-1.442410068,0,0,1,2,1,0,14,15,3,1,2,2,54.54545455,36.36363636,9.090909091,32,0.07,0.004,17.5,0.017935484,0.016078838,0.011,54.88850772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.130666667,0.229333333,0.073333333,0,0.038666667,0.061333333,0.222666667,0.062666667,0.181333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.1353.ch02.230221.162308.92.C.459.1351.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter94-sel-Channel0-20241110_164054.wav,40:54.5,40:55.1,94,1351b,95703,null,null,null,null,null,null,Ambig,12523.63477,7009.49707,0.552,7009.49707,12523.63477,5514.137695,0.728893305,0.147556264,7647.541034,835.3672964,7383.336914,9766.565918,0.564593301,1.786666667,0.559701493,7009.49707,7383.336914,7757.176758,584.1247559,0.557948791,0.822962979,0.810694059,0.730608137,0.495337793,1,0,1,9672.220183,17069.51344,34429.98204,-18140.98108,-1.897911799,2,1,0,2,1,0,13,13,6,3,6,3,54.46428571,32.14285714,13.39285714,32,0.076,0.005,15.2,0.017290323,0.015196915,0.011,57.97101449,1.811594203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.08,0.076,0.138666667,0,0.048,0.041333333,0.189333333,0.129333333,0.297333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.2400.ch02.230221.163226.38.C.884.2400.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter122-sel-Channel0-20241110_170115.wav,01:15.6,01:16.1,122,2400b,95703,null,null,null,null,null,null,Ambig,13364.77441,6542.197266,0.434,7196.416992,13364.77441,6822.577148,0.763881839,0.077293596,7147.4075,867.2376147,6916.037109,9953.48584,0.685446009,2.042857143,0.538461538,7009.49707,6916.037109,7102.957031,280.3798828,0.739697406,0.799440232,0.755816488,0.760004533,0.775717676,1,0,1,13565.70509,22049.07838,55476.87425,-21473.53864,-2.583499402,0,0,1,2,1,0,6,7,5,3,4,4,47.16981132,34.90566038,17.9245283,16,0.054,0.005,10.8,0.0254,0.018298322,0.021,36.86635945,2.304147465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.061333333,0.068,0.190666667,0,0.054666667,0.030666667,0.158666667,0.116,0.32,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.1083.ch02.230221.175116.20.C.361.1081.U.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter83-sel-Channel0-20241110_163402.wav,34:03.0,34:03.6,83,1081b,95703,null,null,null,null,null,null,Ambig,12617.09473,6448.737305,0.562,6448.737305,12617.09473,6168.357422,0.720541541,0.240430046,7423.89501,838.3181485,7196.416992,9532.916016,0.647058824,1.956521739,0.511111111,7102.957031,7196.416992,7383.336914,373.8398438,0.548736486,0.697926637,0.809108938,0.833871795,0.728987695,1,0,1,11149.49783,18299.92659,38652.36956,-19757.76367,-1.956312982,2,1,0,2,1,0,5,10,10,3,4,9,50.76923077,31.53846154,17.69230769,25,0.091,0.005,18.2,0.021166667,0.018723774,0.016,44.48398577,1.779359431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.08,0.110666667,0.144,0,0.042666667,0.053333333,0.166666667,0.102666667,0.3,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.2324.ch02.230221.151938.29.C.1030.3088.U.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter107-sel-Channel0-20241110_165134.wav,51:34.9,51:35.3,107,3088b,95703,null,null,null,null,null,null,Ambig,12523.63477,6916.037109,0.444,7009.49707,12523.63477,5607.597656,0.839544841,0.214815248,7635.901332,876.1053145,7383.336914,9719.835938,0.576923077,1.810810811,0.559701493,7102.957031,7570.256836,7663.716797,467.2998047,0.790372072,0.805619254,0.825074427,0.944450688,0.401877832,1,0,1,12946.59069,20196.03803,39297.68834,-18803.25405,-2.089940828,0,0,1,2,1,0,7,6,4,3,5,2,54.94505495,30.76923077,14.28571429,18,0.15,0.005,30,0.024882353,0.033482985,0.016,40.54054054,2.252252252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.045333333,0.068,0.161333333,0,0.053333333,0.028,0.174666667,0.134666667,0.334666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.2745.ch02.230221.153519.88.C.1154.3463.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter141-sel-Channel0-20241110_171253.wav,12:53.4,12:53.9,141,3463b,95703,null,null,null,null,null,null,Ambig,11962.875,6542.197266,0.46,6542.197266,11962.875,5420.677734,0.69148315,0.115325729,7580.99936,964.698652,7289.876953,9252.536133,0.585858586,1.828571429,0.546875,7196.416992,7383.336914,7663.716797,560.7597656,0.625829881,0.718443764,0.727082655,0.694723595,0.504683789,0,0,0,12026.63063,19633.83676,36794.59723,-19241.75666,-1.912226512,2,1,0,2,1,0,9,10,5,2,4,3,59.09090909,28.40909091,12.5,24,0.091,0.005,18.2,0.019304348,0.019494602,0.011,52.17391304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.045333333,0.093333333,0.205333333,0,0.054666667,0.058666667,0.168,0.097333333,0.277333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.267.ch02.230221.142821.17.C.89.265.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter27-sel-Channel0-20230221_142825.wav,28:25.0,28:25.6,27,265b,95703,null,null,null,null,null,null,Ambig,11775.95508,6635.657227,0.62,7570.256836,11775.95508,5140.297852,0.764186305,0.099610708,7242.747571,760.8202141,7009.49707,9205.806152,0.558375635,1.774647887,0.642857143,7009.49707,7102.957031,7102.957031,186.9199219,0.761343362,0.868903919,0.753007966,0.673588005,0.504683789,0,0,0,6909.745059,19198.42547,32218.59342,-21598.28679,-1.491719864,0,0,1,2,1,0,14,14,5,2,5,2,52.94117647,35.29411765,11.76470588,32,0.133,0.005,26.6,0.018451613,0.022912644,0.011,51.61290323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.065333333,0.112,0.109333333,0,0.061333333,0.054666667,0.268,0.096,0.233333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.134.ch02.230221.145315.67.C.372.1114.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter11-sel-Channel0-20230221_151134.wav,11:34.0,11:34.7,11,1114b,95703,null,null,null,null,null,null,Ambig,10747.89551,6261.817383,0.647,7289.876953,10747.89551,4486.078125,0.752573668,0.117078577,7185.692079,620.7806899,7009.49707,8504.856445,0.527472527,1.71641791,0.67826087,6916.037109,7009.49707,7196.416992,280.3798828,0.730621064,0.758157196,0.771386387,0.750675659,0.532721777,0,0,0,5342.408235,18256.13995,27994.35618,-21702.24357,-1.28992913,0,0,1,2,1,0,12,12,5,1,5,1,57.29166667,34.375,8.333333333,26,0.097,0.006,16.16666667,0.02484,0.027904122,0.011,40.18547141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.108,0.170666667,0.077333333,0,0.042666667,0.066666667,0.254666667,0.073333333,0.206666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
sel.1086.ch02.230221.171753.17.C.362.1084.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter85-sel-Channel0-20241110_163535.wav,35:36.0,35:36.4,85,1084b_noothertraceableparts,95703,null,null,null,null,null,null,Ambig,14953.59375,6355.277344,0.439,7102.957031,14953.59375,8598.316406,0.680163091,0.124733001,7108.587149,1012.013977,6916.037109,10654.43555,0.807017544,2.352941176,0.475,7009.49707,6822.577148,7102.957031,280.3798828,0.567962627,0.663907003,0.760859168,0.730311593,0.420569824,1,0,1,16621.43614,25799.1826,56104.6893,-25085.84031,-2.23650827,0,0,1,2,1,0,7,7,6,3,6,3,53.46534653,32.67326733,13.86138614,18,0.134,0.005,26.8,0.024235294,0.030863671,0.011,41.0022779,2.277904328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.06,0.056,0.172,0,0.089333333,0.033333333,0.090666667,0.098666667,0.4,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.3037.ch02.230221.144555.40.C.125.373.F.wav,C:\Users\kepar\Desktop\replacement_traces\Encounter10-sel-Channel0-20241112_162338.wav,23:38.3,23:39.0,10,373b,95703,null,null,null,null,null,null,Ambig,11402.11523,6168.357422,0.694,7102.957031,11402.11523,5233.757813,0.718445893,0.169471271,7084.407726,661.2093295,6916.037109,8785.236328,0.595744681,1.848484848,0.62295082,6822.577148,6822.577148,7196.416992,373.8398438,0.501079177,0.856857211,0.791634777,0.724392611,0.476645801,1,0,1,6470.304988,17148.01994,32663.64086,-22388.75716,-1.458930508,0,0,1,2,1,0,14,12,7,5,9,3,49.30555556,34.02777778,16.66666667,34,0.139,0.005,27.8,0.019939394,0.02595301,0.011,48.99135447,1.44092219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.085333333,0.126666667,0.145333333,0,0.032,0.053333333,0.206666667,0.116,0.234666667,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.1229.ch02.230221.150332.80.C.701.2101.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3i\Encounter92-sel-Channel0-20241110_163940.wav,39:40.3,39:40.8,92,2101b,95703,null,null,null,null,null,null,Ambig,11121.73535,6635.657227,0.529,7850.636719,11121.73535,4486.078125,0.721345066,0.158140556,7157.163809,630.6919558,7009.49707,8878.696289,0.505263158,1.676056338,0.705882353,6916.037109,6916.037109,7102.957031,186.9199219,0.791256699,0.798076009,0.702259397,0.585560303,0.607489746,1,0,1,6547.59178,18568.3679,37673.93952,-27046.74627,-1.392919471,0,0,1,2,1,0,10,13,6,3,3,6,48.30508475,38.13559322,13.55932203,28,0.064,0.005,12.8,0.018037037,0.015118714,0.011,52.93005671,1.890359168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.073333333,0.098666667,0.193333333,0,0.056,0.038666667,0.165333333,0.126666667,0.248,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),
sel.489.ch02.230221.155223.94.C.165.487.F.wav,C:\Users\kepar\Desktop\ToTrace\trace_3iii\Encounter19-sel-Channel0-20230221_155647.wav,56:47.0,56:47.5,19,487b,95703,null,null,null,null,null,null,Pc,7383.336914,6542.197266,0.471,6916.037109,7383.336914,841.1396484,0.716639239,0.157405958,6938.08946,178.2336678,6916.037109,6962.76709,0.120805369,1.128571429,0.936708861,7009.49707,6916.037109,7009.49707,186.9199219,0.646248732,0.707779284,0.743290011,0.772438495,0.16822793,0,0,0,1282.040049,9019.796555,21584.8005,-17919.01507,-1.204575163,0,0,1,2,1,0,8,9,4,3,3,4,40.625,36.71875,22.65625,20,0.075,0.005,15,0.022842105,0.020418573,0.011,42.46284501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,HIWhist.model,0,0,0.066666667,0.524,0.037333333,0,0.045333333,0.214666667,0.045333333,0.045333333,0.021333333,0,(Fa-Gg-Gm-Pc-Pe-Pm-Sa-Sb-Sc-Sl-Tt-Zc-),moved
